participant_uid,condition,item_role,test_boundary_position,mean_rt_incorrect,mean_rt_correct,delta_rt_incorrect_minus_correct
item_only_00027,item_only,lure,pre,2.2462223090908746,2.703364266666338,-0.4571419575754634
item_only_00028,item_only,target,post,1.9594629000057464,1.958847521052169,0.000615378953577439
item_only_00028,item_only,target,mid,2.4180838500033133,2.1230804611097684,0.2950033888935448
item_only_00028,item_only,target,pre,4.82667543333567,1.9430095470580615,2.883665886277609
item_only_00028,item_only,lure,post,2.248160030771172,2.601981871430845,-0.3538218406596729
item_only_00028,item_only,lure,mid,2.733827818183768,3.7930107666696937,-1.0591829484859256
item_only_00028,item_only,lure,pre,2.039335657139808,2.675368716668648,-0.6360330595288404
item_only_00029,item_only,target,post,1.474335399996066,2.198985333360421,-0.724649933364355
item_only_00029,item_only,target,mid,1.525393738447187,2.1122624142694155,-0.5868686758222286
item_only_00029,item_only,target,pre,1.8196015999904678,1.3370484500192106,0.4825531499712572
item_only_00029,item_only,lure,post,2.6919546999852173,1.369318121437183,1.3226365785480343
item_only_00029,item_only,lure,mid,1.6952998333532985,1.6843904352897558,0.01090939806354263
item_only_00029,item_only,lure,pre,1.6449722166677627,1.3924212928645179,0.25255092380324484
item_only_00030,item_only,target,post,3.404967499999787,2.0828525999990792,1.3221149000007077
item_only_00030,item_only,target,mid,3.981334333333507,1.5733342714302125,2.4080000619032944
item_only_00030,item_only,target,pre,4.928473500001322,1.5344926176476292,3.3939808823536923
item_only_00030,item_only,lure,post,2.7756088846150444,3.8370845571418095,-1.0614756725267651
item_only_00030,item_only,lure,mid,2.789909014287072,3.5578049230769886,-0.7678959087899164
item_only_00030,item_only,lure,pre,2.059975844444125,2.595067690910417,-0.5350918464662922
item_only_00031,item_only,target,post,2.553892249998171,1.7590664500005206,0.7948257999976502
item_only_00031,item_only,target,mid,1.3266316000081133,1.799702273680228,-0.47307067367211464
item_only_00031,item_only,target,pre,3.444229400003678,2.6155433222269897,0.8286860777766885
item_only_00031,item_only,lure,post,3.4645708999960334,2.0239534833332677,1.4406174166627657
item_only_00031,item_only,lure,mid,3.5129931399947965,2.5335710200034858,0.9794221199913107
item_only_00031,item_only,lure,pre,3.8418055200076195,2.5433872933344293,1.2984182266731903
item_only_00032,item_only,target,post,2.0956591384624166,1.828353885706747,0.26730525275566963
item_only_00032,item_only,target,mid,1.6030459833345958,1.8709457500008284,-0.2678997666662326
item_only_00032,item_only,target,pre,1.803366450003523,2.0115191583293686,-0.20815270832584565
item_only_00032,item_only,lure,post,2.1296711909050248,1.9836968111145932,0.1459743797904316
item_only_00032,item_only,lure,mid,2.1851940818120386,1.7868983999974768,0.39829568181456176
item_only_00032,item_only,lure,pre,1.290706150000915,2.0599889250006527,-0.7692827749997377
item_only_00033,item_only,target,post,5.013984644449213,3.594523554540832,1.4194610899083808
item_only_00033,item_only,target,mid,5.212150499981362,3.3635912399971857,1.8485592599841767
item_only_00033,item_only,target,pre,7.029814939969219,5.288871419988572,1.7409435199806467
item_only_00033,item_only,lure,post,3.3558617000056143,10.198324114300444,-6.84246241429483
item_only_00033,item_only,lure,mid,3.271014533364602,4.535480674996506,-1.2644661416319045
item_only_00033,item_only,lure,pre,4.784706264713725,4.067665200020808,0.7170410646929168
item_only_00034,item_only,target,post,2.3531727999895033,1.6480118214260853,0.7051609785634181
item_only_00034,item_only,target,mid,2.0171783400001004,1.3352849933396405,0.68189334666046
item_only_00034,item_only,target,pre,1.939326433329067,1.7558064235388027,0.18352000979026428
item_only_00034,item_only,lure,post,1.796559159993194,1.7666637500049547,0.029895409988239363
item_only_00034,item_only,lure,mid,1.9569427083333721,2.003646862489404,-0.04670415415603202
item_only_00034,item_only,lure,pre,1.5291563333351708,1.8282210624965956,-0.2990647291614248
item_only_00035,item_only,target,post,3.673804183335354,2.5708119642804377,1.1029922190549164
item_only_00035,item_only,target,mid,1.7035813444526866,1.3096740545482712,0.39390728990441537
item_only_00035,item_only,target,pre,2.816004019998945,2.1691228899988344,0.6468811300001107
item_only_00035,item_only,lure,post,2.7376226900087204,2.219922630005749,0.5177000600029715
item_only_00035,item_only,lure,mid,1.5496437125111697,2.4393864666635636,-0.8897427541523939
item_only_00035,item_only,lure,pre,2.3162302899989298,2.1343854800041298,0.18184480999480002
item_only_00036,item_only,target,post,4.386905899998965,2.959503972223805,1.42740192777516
item_only_00036,item_only,target,mid,4.724785933329258,2.9107810294029632,1.8140049039262949
item_only_00036,item_only,target,pre,5.05391710002732,1.4798145437598578,3.574102556267462
item_only_00036,item_only,lure,post,5.429861112512299,12.606093000009423,-7.176231887497124
item_only_00036,item_only,lure,mid,2.621000211110287,3.569714036368003,-0.9487138252577161
item_only_00036,item_only,lure,pre,4.703810772731561,3.2315755777655997,1.4722351949659616
item_only_00037,item_only,target,post,2.1048237333307043,1.664666211758124,0.44015752157258037
item_only_00037,item_only,target,mid,4.192396775004454,1.9614350749998266,2.2309617000046273
item_only_00037,item_only,target,pre,1.1087961000012003,1.4863183833335318,-0.3775222833323315
item_only_00037,item_only,lure,post,2.0540787250065478,4.42535095832621,-2.3712722333196625
item_only_00037,item_only,lure,mid,2.2301152750078472,2.3500345749998814,-0.11991929999203421
item_only_00037,item_only,lure,pre,2.0086474999960044,3.2791618066645847,-1.2705143066685802
item_only_00038,item_only,target,post,2.792303539998829,1.7441027800086886,1.0482007599901406
item_only_00038,item_only,target,mid,2.1228584999917075,2.0391121571301483,0.08374634286155924
item_only_00038,item_only,target,pre,2.79858775002261,1.508198692845846,1.2903890571767642
item_only_00038,item_only,lure,post,2.0633481200085955,1.9730444533284754,0.09030366668012002
item_only_00038,item_only,lure,mid,2.747979449981358,1.9987476562600932,0.7492317937212647
item_only_00038,item_only,lure,pre,1.3896373799536377,3.113579660017664,-1.7239422800640265
item_only_00039,item_only,target,post,1.126088399993023,1.424264894452386,-0.298176494459363
item_only_00039,item_only,target,mid,2.8239855124993483,1.3887495916642365,1.4352359208351118
item_only_00039,item_only,target,pre,3.4773539000057747,1.3668668923111489,2.110487007694626
item_only_00039,item_only,lure,post,1.9560871799942106,1.8542661466674568,0.10182103332675374
item_only_00039,item_only,lure,mid,2.054570550004428,2.7245135687444417,-0.6699430187400139
